marketid,submarketid,geographyname,period,askingrent,askingrpsf,effectiverent,effectiverpsf,askingrentchange,yoyaskingrentchange,effectiverentchange,yoyeffectiverentchange,ssaskingrentchange,ssyoyaskingrentchange,sseffectiverentchange,ssyoyeffectiverentchange,occupancy,occupancychange,yoyoccupancychange,ssoccupancychange,ssyoyoccupancychange,vacancyrate,concession,concessionpercentaskingrent,percentofunitsofferingconcessions,propertiessampled,unitssampled,existingunits,averageyearbuilt,averageunitsize
47900,1,Central DC,Y2023M04,2655,3.67,2612,3.611,0.0002,0.0368,0.0008,0.0396,0.0006,0.031,0.0012,0.0357,0.9485,-0.0016,-0.0118,-0.0017,-0.0093,0.0515,257,0.093,0.167,134,22573,50094,1991,723
47900,1,Central DC,Y2023M05,2663,3.675,2620,3.616,0.0031,0.0262,0.0032,0.0296,0.0025,0.0275,0.0026,0.0312,0.9511,0.0026,-0.0038,0.0028,-0.0033,0.0489,249,0.091,0.171,133,22525,50251,1991,725
47900,1,Central DC,Y2023M06,2682,3.696,2641,3.64,0.0069,0.0285,0.0077,0.0317,0.0052,0.0252,0.0061,0.0292,0.9463,-0.0048,-0.0066,-0.005,-0.0044,0.0537,269,0.095,0.152,131,22400,50676,1991,725
47900,1,Central DC,Y2023M07,2686,3.692,2647,3.637,0.0018,0.0242,0.0023,0.0272,0.001,0.0175,0.0017,0.0214,0.9496,0.0033,-0.0049,0.0032,-0.0024,0.0504,269,0.095,0.148,128,22059,50998,1991,728
47900,1,Central DC,Y2023M08,2693,3.691,2655,3.639,0.0024,0.0256,0.0031,0.0279,0.0006,0.0125,0.0011,0.0156,0.9545,0.0049,-0.0011,0.0054,0.0019,0.0455,272,0.096,0.14,130,22352,51069,1991,730
47900,1,Central DC,Y2023M09,2706,3.712,2670,3.663,0.0048,0.0273,0.0056,0.0306,0.004,0.018,0.0047,0.0213,0.9529,-0.0016,-0.006,-0.0013,-0.0039,0.0471,262,0.095,0.138,131,22508,51241,1991,729
47900,1,Central DC,Y2023M10,2705,3.708,2668,3.657,-0.0002,0.0249,-0.0007,0.0272,0.0007,0.0151,0.0002,0.0174,0.9556,0.0027,-0.0015,0.0024,-0.0003,0.0444,251,0.091,0.15,130,22352,51288,1991,730
47900,1,Central DC,Y2023M11,2691,3.692,2656,3.644,-0.0053,0.0219,-0.0043,0.0258,-0.0063,0.0148,-0.0053,0.0185,0.9567,0.0011,0.0035,0.0015,0.0057,0.0433,265,0.093,0.131,130,22427,51335,1991,729
47900,1,Central DC,Y2023M12,2688,3.695,2649,3.642,-0.0012,0.0211,-0.0026,0.0242,-0.0008,0.0151,-0.0005,0.0197,0.9519,-0.0048,0.0009,-0.0035,0.0043,0.0481,268,0.098,0.143,131,22763,51383,1991,727
47900,1,Central DC,Y2024M01,2700,3.735,2659,3.678,0.0045,0.0233,0.0036,0.0248,0.0004,0.0097,-0.0001,0.0136,0.949,-0.0029,-0.0051,-0.0016,-0.0023,0.051,274,0.1,0.149,131,22148,51432,1991,723
47900,1,Central DC,Y2024M02,2702,3.737,2656,3.674,0.0006,0.0205,-0.0012,0.0221,0.0006,0.0088,-0.0012,0.0115,0.9479,-0.0011,-0.0048,-0.0011,-0.0023,0.0521,261,0.099,0.175,131,22148,51481,1991,723
47900,1,Central DC,Y2024M03,2698,3.732,2651,3.667,-0.0014,0.0163,-0.0018,0.0158,-0.0014,0.0068,-0.0017,0.0083,0.9477,-0.0002,-0.0024,-0.0006,-0.0012,0.0523,270,0.102,0.172,130,22067,51530,1991,723
47900,1,Central DC,Y2024M04,2699,3.717,2660,3.664,0.0005,0.0167,0.0035,0.0185,0.0032,0.0126,0.0057,0.0159,0.9473,-0.0004,-0.0012,-0.0013,-0.0009,0.0527,269,0.1,0.144,131,22865,51579,1991,726
47900,1,Central DC,Y2024M05,2718,3.75,2685,3.703,0.0072,0.0208,0.0092,0.0245,0.0079,0.0182,0.0101,0.0232,0.9492,0.0019,-0.0019,0.0025,-0.0012,0.0508,265,0.098,0.127,132,23134,51597,1991,725
47900,1,Central DC,Y2024M06,2747,3.789,2711,3.741,0.0104,0.0243,0.0099,0.0268,0.0105,0.0238,0.01,0.0278,0.9505,0.0013,0.0042,0.0015,0.0048,0.0495,259,0.096,0.137,133,23215,51597,1991,725
47900,1,Central DC,Y2024M07,2766,3.801,2723,3.74,0.0072,0.0298,0.0041,0.0287,0.0086,0.0321,0.0096,0.036,0.9468,-0.0037,-0.0028,-0.0012,-0.0002,0.0532,318,0.114,0.138,135,23932,51748,1991,728
47900,1,Central DC,Y2024M08,2769,3.8,2721,3.735,0.0008,0.0281,-0.0004,0.0251,-0.0021,0.0278,-0.0011,0.031,0.9503,0.0035,-0.0042,0.0034,-0.0038,0.0497,305,0.108,0.154,135,24074,52255,1991,729
47900,1,Central DC,Y2024M09,2767,3.799,2714,3.726,-0.0005,0.0227,-0.0026,0.0167,0.0004,0.0233,-0.0018,0.0236,0.9634,0.0131,0.0105,0.013,0.0104,0.0366,302,0.106,0.175,136,24164,52428,1991,728
47900,1,Central DC,Y2024M10,2763,3.782,2724,3.728,-0.0014,0.0214,0.0035,0.021,-0.0021,0.0222,0.0026,0.0258,0.9636,0.0002,0.008,0,0.008,0.0364,302,0.108,0.131,136,23972,52211,1991,731
47900,1,Central DC,Y2024M11,2755,3.773,2718,3.722,-0.003,0.0238,-0.0022,0.0231,-0.0017,0.0267,-0.0009,0.0303,0.9616,-0.002,0.0049,-0.0018,0.0055,0.0384,313,0.11,0.119,135,23822,52244,1991,730
47900,1,Central DC,Y2024M12,2756,3.777,2716,3.723,0.0002,0.0252,-0.0007,0.0251,-0.0011,0.0268,-0.0021,0.0294,0.9606,-0.001,0.0087,-0.0012,0.0081,0.0394,326,0.11,0.122,135,23752,52247,1991,730
47900,1,Central DC,Y2025M01,2772,3.787,2730,3.729,0.0061,0.0269,0.0051,0.0266,0.0043,0.0326,0.0033,0.0361,0.9634,0.0028,0.0144,0.0027,0.0146,0.0366,319,0.108,0.134,137,24013,52250,1991,732
47900,1,Central DC,Y2025M02,2777,3.788,2737,3.734,0.0016,0.0279,0.0027,0.0306,0.0003,0.0334,0.0014,0.04,0.9639,0.0005,0.016,0.0004,0.0164,0.0361,317,0.107,0.126,133,23866,52319,1991,733
47900,1,Central DC,Y2025M03,2805,3.814,2770,3.767,0.01,0.0396,0.012,0.0448,0.0047,0.0391,0.0076,0.048,0.9615,-0.0024,0.0138,-0.0039,0.0136,0.0385,318,0.106,0.109,134,23804,52487,1993,735
47900,1,Central DC,Y2025M04,2806,3.837,2772,3.79,0.0005,0.0396,0.0007,0.0419,0.0023,0.0349,0.0026,0.0409,0.9618,0.0003,0.0145,-0.0004,0.0149,0.0382,301,0.1,0.114,134,23778,52655,1992,731
47900,1,Central DC,Y2025M05,2821,3.85,2785,3.802,0.0052,0.0376,0.0049,0.0375,0.0018,0.028,0.0021,0.0318,0.9605,-0.0013,0.0113,-0.0007,0.0112,0.0395,325,0.105,0.108,134,24002,52655,1993,733
47900,1,Central DC,Y2025M06,2824,3.859,2790,3.813,0.0011,0.028,0.0017,0.029,0.0063,0.0235,0.0066,0.0286,0.9571,-0.0034,0.0066,-0.0031,0.0064,0.0429,313,0.101,0.107,136,24774,52655,1992,732
47900,1,Central DC,Y2025M07,2833,3.87,2799,3.823,0.0034,0.0242,0.0032,0.0281,-0.0002,0.014,-0.0004,0.018,0.9576,0.0005,0.0108,0.0011,0.0082,0.0424,291,0.094,0.118,135,24549,52655,1992,732
47900,1,Central DC,Y2025M08,2812,3.836,2775,3.786,-0.0077,0.0155,-0.0086,0.0196,-0.008,0.0073,-0.0087,0.0106,0.9607,0.0031,0.0104,0.0009,0.0098,0.0393,291,0.094,0.127,134,24362,52782,1992,733
47900,1,Central DC,Y2025M09,2808,3.836,2762,3.773,-0.0011,0.0149,-0.0045,0.0176,-0.0031,0.0036,-0.005,0.0088,0.9521,-0.0086,-0.0113,-0.0071,-0.0104,0.0479,308,0.102,0.15,134,24759,52910,1993,732
47900,1,Central DC,Y2025M10,2776,3.788,2731,3.726,-0.0116,0.0044,-0.0114,0.0026,-0.0118,-0.009,-0.0115,-0.0083,0.9512,-0.0009,-0.0124,-0.0002,-0.012,0.0488,298,0.099,0.151,135,24804,52915,1992,733
47900,1,Central DC,Y2025M11,2758,3.773,2719,3.719,-0.0063,0.0011,-0.0043,0.0004,-0.0067,-0.0132,-0.0049,-0.013,0.9434,-0.0078,-0.0182,-0.0062,-0.0169,0.0566,308,0.104,0.127,135,24821,52920,1993,731
47900,1,Central DC,Y2025M12,2745,3.753,2703,3.695,-0.0048,-0.0039,-0.006,-0.0048,-0.0062,-0.0175,-0.0074,-0.0176,0.94,-0.0034,-0.0206,-0.0031,-0.019,0.06,285,0.099,0.148,135,24886,52926,1993,731
47900,1,Central DC,Y2026M01,2758,3.769,2721,3.717,0.0049,-0.005,0.0068,-0.0032,0.0048,-0.0177,0.0065,-0.0143,0.9398,-0.0002,-0.0236,0.0001,-0.0227,0.0602,290,0.098,0.129,136,25057,52932,1993,732
47900,1,Central DC,Y2026M02,2761,3.737,2712,3.67,0.001,-0.0056,-0.0034,-0.0092,-0.0031,-0.0255,-0.0073,-0.0281,0.9374,-0.0024,-0.0265,-0.0008,-0.0248,0.0626,324,0.109,0.152,135,24627,52938,1992,739
47900,1,Central DC,Y2026M03,2781,3.756,2736,3.696,0.007,-0.0086,0.009,-0.0121,0.004,-0.0253,0.0059,-0.0287,0.9443,0.0069,-0.0172,0.0069,-0.0141,0.0557,314,0.105,0.141,136,24827,52944,1992,740
47900,3,North Central DC,Y2022M01,1855,2.647,1797,2.564,0.0035,0.0495,0.002,0.0559,0.0012,0.026,0.0004,0.0202,0.9537,0.0024,0.0337,0.0034,0.021,0.0463,256,0.139,0.227,45,5676,18983,2000,701
47900,3,North Central DC,Y2022M02,1822,2.628,1764,2.545,-0.0178,0.0247,-0.0183,0.0189,0.0006,0.0376,-0.0017,0.031,0.93,-0.0237,0.0022,0.0034,0.0337,0.07,271,0.144,0.214,43,6625,18983,2000,693
47900,3,North Central DC,Y2022M03,1825,2.633,1775,2.561,0.0018,0.0219,0.0062,0.0232,0.0018,0.0347,0.0062,0.0363,0.9277,-0.0023,-0.0034,-0.0023,0.0276,0.0723,287,0.157,0.175,43,6625,18983,2000,693
47900,3,North Central DC,Y2022M04,1833,2.644,1801,2.599,0.0043,0.0248,0.015,0.0378,0.0043,0.0383,0.015,0.0538,0.9286,0.0009,-0.0005,0.0009,0.0301,0.0714,212,0.114,0.148,43,6625,18983,2000,693
47900,3,North Central DC,Y2022M05,1857,2.664,1830,2.626,0.0131,0.0305,0.0161,0.0498,0.007,0.0315,0.0108,0.0558,0.9503,0.0217,0.0254,0.0235,0.03,0.0497,238,0.123,0.111,39,6315,18983,2001,697
47900,3,North Central DC,Y2022M06,1870,2.684,1842,2.643,0.0073,0.0257,0.0061,0.0415,0.0073,0.0345,0.0061,0.0563,0.9539,0.0036,0.0159,0.0036,0.0209,0.0461,212,0.116,0.135,39,6315,18983,2001,697
47900,3,North Central DC,Y2022M07,1884,2.704,1859,2.669,0.0073,0.0411,0.0097,0.0597,0.0049,0.0455,0.0074,0.0685,0.9543,0.0004,0.0113,0.0006,0.0171,0.0457,241,0.126,0.101,37,6260,18983,2001,697
47900,3,North Central DC,Y2022M08,1912,2.742,1888,2.709,0.0147,0.0545,0.0156,0.0749,0.0128,0.0506,0.0147,0.0736,0.9609,0.0066,0.0151,0.0074,0.0111,0.0391,257,0.127,0.09,38,6291,18983,2001,697
47900,3,North Central DC,Y2022M09,1900,2.726,1877,2.692,-0.0061,0.046,-0.0063,0.0645,-0.0061,0.0447,-0.0063,0.0656,0.963,0.0021,0.0213,0.0021,0.0185,0.037,253,0.125,0.092,38,6291,18983,2001,697
47900,3,North Central DC,Y2022M10,1909,2.74,1890,2.712,0.005,0.0393,0.007,0.057,0.0051,0.0475,0.0071,0.0653,0.9598,-0.0032,0.007,-0.0031,0.0008,0.0402,268,0.126,0.073,37,6287,18875,2001,697
47900,3,North Central DC,Y2022M11,1919,2.755,1902,2.73,0.0052,0.0422,0.0066,0.0643,0.007,0.0432,0.0075,0.0663,0.9602,0.0004,0.0098,-0.0003,0.0045,0.0398,260,0.124,0.066,36,6256,18875,2001,697
47900,3,North Central DC,Y2022M12,1916,2.75,1896,2.722,-0.0019,0.0364,-0.0029,0.0577,-0.0019,0.0365,-0.0029,0.06,0.9618,0.0016,0.0105,0.0016,0.0054,0.0382,186,0.102,0.102,36,6256,18875,2001,697
47900,3,North Central DC,Y2023M01,1923,2.764,1906,2.741,0.0037,0.0366,0.0053,0.0611,0.0038,0.0397,0.0055,0.065,0.9622,0.0004,0.0085,0.0014,0.0034,0.0378,255,0.123,0.063,37,6324,18982,2000,696
47900,3,North Central DC,Y2023M02,1912,2.749,1895,2.725,-0.0054,0.0497,-0.006,0.0745,-0.0054,0.0416,-0.006,0.068,0.9578,-0.0044,0.0278,-0.0044,0.0309,0.0422,246,0.118,0.069,37,6324,19090,2000,696
47900,3,North Central DC,Y2023M03,1894,2.75,1881,2.731,-0.0096,0.0378,-0.0076,0.0597,0.0023,0.0451,0.0026,0.0658,0.9557,-0.0021,0.028,-0.0007,0.0337,0.0443,220,0.112,0.059,37,6119,19198,2000,689
47900,3,North Central DC,Y2023M04,1904,2.764,1888,2.741,0.0053,0.0388,0.0038,0.0481,0.0053,0.0457,0.0038,0.0526,0.9538,-0.0019,0.0252,-0.0019,0.0309,0.0462,230,0.115,0.069,37,6119,19198,2000,689
47900,3,North Central DC,Y2023M05,1926,2.784,1895,2.739,0.0115,0.0372,0.0037,0.0353,-0.0009,0.0357,-0.0008,0.0404,0.9484,-0.0054,-0.0019,-0.001,0.0054,0.0516,275,0.126,0.112,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M06,1932,2.792,1904,2.752,0.0032,0.033,0.0049,0.034,0.0032,0.0314,0.0049,0.039,0.9502,0.0018,-0.0037,0.0018,0.0026,0.0498,278,0.128,0.1,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M07,1933,2.794,1906,2.756,0.0006,0.026,0.0012,0.0253,0.0006,0.0268,0.0012,0.0325,0.9535,0.0033,-0.0008,0.0033,0.0058,0.0465,285,0.131,0.093,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M08,1946,2.813,1918,2.773,0.0067,0.0179,0.0062,0.0158,0.0067,0.0205,0.0062,0.0232,0.9577,0.0042,-0.0032,0.0042,0.0027,0.0423,259,0.122,0.105,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M09,1951,2.82,1929,2.789,0.0025,0.0267,0.0057,0.0281,0.0025,0.0301,0.0057,0.0339,0.9569,-0.0008,-0.0061,-0.0008,-0.0022,0.0431,225,0.105,0.095,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M10,1938,2.802,1917,2.772,-0.0064,0.0151,-0.0061,0.0147,-0.0064,0.0174,-0.0061,0.0191,0.9428,-0.0141,-0.017,-0.0141,-0.0137,0.0572,231,0.106,0.09,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M11,1942,2.807,1922,2.778,0.002,0.0119,0.0022,0.0103,0.002,0.0126,0.0022,0.014,0.9374,-0.0054,-0.0228,-0.0054,-0.0161,0.0626,184,0.087,0.111,39,6472,19198,2002,692
47900,3,North Central DC,Y2023M12,1940,2.804,1920,2.775,-0.0013,0.0126,-0.0011,0.0122,-0.0013,0.0133,-0.0011,0.016,0.9299,-0.0075,-0.0319,-0.0075,-0.0258,0.0701,161,0.079,0.124,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M01,1936,2.798,1913,2.766,-0.0021,0.0068,-0.0032,0.0037,-0.0021,0.0068,-0.0032,0.0066,0.9305,0.0006,-0.0317,0.0006,-0.0284,0.0695,194,0.09,0.114,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M02,1947,2.815,1918,2.773,0.0061,0.0184,0.0024,0.0121,0.0061,0.019,0.0024,0.0148,0.9308,0.0003,-0.027,0.0003,-0.0214,0.0692,169,0.083,0.174,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M03,1948,2.816,1927,2.786,0.0003,0.0286,0.0048,0.0247,0.0003,0.0164,0.0048,0.0167,0.9285,-0.0023,-0.0272,-0.0023,-0.0255,0.0715,210,0.093,0.099,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M04,1953,2.824,1926,2.785,0.0028,0.026,-0.0004,0.0204,0.0028,0.014,-0.0004,0.0121,0.9283,-0.0002,-0.0255,-0.0002,-0.0242,0.0717,171,0.084,0.158,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M05,1966,2.842,1946,2.814,0.0065,0.021,0.0104,0.0272,0.0065,0.0219,0.0104,0.0242,0.9289,0.0006,-0.0195,0.0006,-0.0226,0.0711,209,0.09,0.094,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M06,1977,2.858,1955,2.826,0.0056,0.0234,0.0043,0.0266,0.0056,0.0234,0.0043,0.0266,0.9291,0.0002,-0.0211,0.0002,-0.0211,0.0709,172,0.083,0.129,39,6472,19198,2002,692
47900,3,North Central DC,Y2024M07,1997,2.887,1975,2.855,0.0103,0.0334,0.0104,0.036,0.0103,0.0334,0.0104,0.036,0.9309,0.0018,-0.0226,0.0018,-0.0226,0.0691,176,0.083,0.127,39,6472,19266,2002,692
47900,3,North Central DC,Y2024M08,2033,2.92,1997,2.868,0.0181,0.0451,0.0112,0.0411,0.0054,0.0321,0.0037,0.0334,0.9202,-0.0107,-0.0375,-0.0088,-0.0356,0.0798,181,0.083,0.201,40,6764,19335,2003,696
47900,3,North Central DC,Y2024M09,2037,2.925,2002,2.875,0.0016,0.0441,0.0023,0.0376,0.0016,0.0312,0.0023,0.0302,0.9394,0.0192,-0.0175,0.0192,-0.0145,0.0606,172,0.08,0.202,40,6764,19404,2003,696
47900,3,North Central DC,Y2024M10,2042,2.933,2014,2.892,0.0028,0.0538,0.006,0.0503,0.0028,0.0408,0.006,0.0415,0.9394,0,-0.0034,0,-0.0004,0.0606,171,0.081,0.167,40,6764,19473,2003,696
47900,3,North Central DC,Y2024M11,2036,2.923,2010,2.886,-0.0033,0.0481,-0.0022,0.0457,-0.0033,0.035,-0.0022,0.0367,0.9391,-0.0003,0.0017,-0.0003,0.0047,0.0609,185,0.086,0.141,40,6764,19631,2003,696
47900,3,North Central DC,Y2024M12,2034,2.907,2007,2.869,-0.0008,0.0486,-0.0012,0.0455,-0.0035,0.0325,-0.0038,0.0332,0.9378,-0.0013,0.0079,-0.0007,0.0114,0.0622,182,0.085,0.148,39,6684,19720,2003,700
47900,3,North Central DC,Y2025M01,2028,2.92,2004,2.885,-0.0027,0.048,-0.0016,0.0472,0.0015,0.0355,0.0023,0.0375,0.9346,-0.0032,0.0041,-0.0051,0.0055,0.0654,187,0.086,0.132,41,6925,19809,2003,695
47900,3,North Central DC,Y2025M02,2095,2.979,2067,2.939,0.0329,0.0759,0.0315,0.0777,0.0067,0.0424,0.0071,0.0451,0.9424,0.0078,0.0116,-0.0014,0.0112,0.0576,173,0.082,0.163,38,5751,19898,2006,703
47900,3,North Central DC,Y2025M03,2076,2.952,2063,2.934,-0.0093,0.0656,-0.0019,0.0705,-0.0094,0.0312,-0.0021,0.037,0.951,0.0086,0.0225,0.0086,0.0207,0.049,177,0.078,0.072,38,5760,19922,2005,703
47900,3,North Central DC,Y2025M04,2097,2.982,2085,2.965,0.0104,0.0737,0.0107,0.0824,0.0104,0.0395,0.0107,0.0496,0.9611,0.0101,0.0328,0.0101,0.0323,0.0389,165,0.074,0.075,38,5760,19947,2005,703
47900,3,North Central DC,Y2025M05,2099,2.984,2086,2.966,0.0007,0.0675,0.0004,0.0716,0.0007,0.0324,0.0004,0.0373,0.9557,-0.0054,0.0268,-0.0054,0.0261,0.0443,148,0.068,0.087,38,5760,19947,2005,703
47900,3,North Central DC,Y2025M06,2083,2.961,2068,2.94,-0.0075,0.0536,-0.0088,0.0577,-0.0076,0.0172,-0.0089,0.0222,0.9503,-0.0054,0.0212,-0.0054,0.0195,0.0497,217,0.093,0.071,38,5777,19947,2005,703
47900,3,North Central DC,Y2025M07,2110,3.001,2077,2.954,0.013,0.0564,0.0046,0.0516,0.0031,0.0079,0.002,0.0113,0.9445,-0.0058,0.0136,-0.0007,0.0164,0.0555,233,0.1,0.141,39,6095,19947,2006,703
47900,3,North Central DC,Y2025M08,2111,3.002,2079,2.956,0.0005,0.0382,0.0007,0.0408,0.0005,0.0017,0.0007,0.0069,0.9545,0.01,0.0343,0.01,0.0262,0.0455,252,0.105,0.129,39,6094,19947,2006,703
47900,3,North Central DC,Y2025M09,2108,2.99,2081,2.951,-0.0013,0.0352,0.0013,0.0397,-0.0017,-0.0002,0.0007,0.0094,0.9532,-0.0013,0.0138,-0.001,0.0059,0.0468,193,0.087,0.139,39,6191,19947,2006,705
47900,3,North Central DC,Y2025M10,2093,2.965,2052,2.907,-0.0073,0.0247,-0.014,0.0191,-0.0079,-0.0129,-0.0145,-0.0145,0.9477,-0.0055,0.0083,-0.0053,0.0003,0.0523,205,0.093,0.198,39,6176,19961,2006,706
47900,3,North Central DC,Y2025M11,2072,2.933,2029,2.871,-0.0098,0.0181,-0.0114,0.0096,-0.0097,-0.0198,-0.0114,-0.0244,0.9492,0.0015,0.0101,0.0018,0.0014,0.0508,210,0.098,0.208,38,6136,19976,2005,707
47900,3,North Central DC,Y2025M12,2070,2.928,2031,2.873,-0.0011,0.0178,0.0012,0.0121,-0.0012,-0.0173,0.0012,-0.0191,0.9485,-0.0007,0.0107,-0.0006,0.0003,0.0515,212,0.1,0.183,38,6133,19976,2005,707
47900,3,North Central DC,Y2026M01,2096,2.939,2059,2.888,0.0124,0.0332,0.0137,0.0276,0.005,-0.0132,0.0068,-0.0148,0.9488,0.0003,0.0142,0.0008,0.0063,0.0512,213,0.1,0.173,38,6331,19976,2005,713
47900,3,North Central DC,Y2026M02,2088,2.929,2046,2.869,-0.0035,-0.0032,-0.0065,-0.0103,-0.0035,-0.0222,-0.0065,-0.0243,0.9514,0.0026,0.009,0.0026,0.0114,0.0486,220,0.104,0.195,38,6331,19976,2005,713
47900,3,North Central DC,Y2026M03,2094,2.938,2035,2.855,0.0026,0.0088,-0.0052,-0.0136,0.0032,-0.0087,-0.0046,-0.0264,0.9526,0.0012,0.0016,0.0013,0.0037,0.0474,249,0.115,0.237,38,6348,19976,2005,713
47900,5,Navy Yard/Capitol South,Y2022M01,2703,3.35,2589,3.209,0.006,0.0934,0.0087,0.0896,0.006,0.0471,0.0087,0.061,0.9585,0.0095,0.0537,0.0095,0.0547,0.0415,361,0.126,0.316,46,12705,20857,2013,807
47900,5,Navy Yard/Capitol South,Y2022M02,2697,3.366,2593,3.235,-0.0023,0.1139,0.0013,0.1204,0.0025,0.0527,0.0069,0.0816,0.9553,-0.0032,0.0514,0.0017,0.0583,0.0447,358,0.128,0.291,48,13184,20932,2013,801
47900,5,Navy Yard/Capitol South,Y2022M03,2709,3.374,2606,3.245,0.0046,0.095,0.0051,0.1075,0.0056,0.0572,0.0067,0.0941,0.9604,0.0051,0.0535,0.0032,0.0618,0.0396,365,0.127,0.284,47,13017,21089,2013,803
47900,5,Navy Yard/Capitol South,Y2022M04,2725,3.394,2621,3.264,0.0057,0.0966,0.0056,0.1008,0.0057,0.0651,0.0056,0.0909,0.9524,-0.008,0.0407,-0.008,0.0526,0.0476,361,0.125,0.289,47,13017,21246,2013,803
47900,5,Navy Yard/Capitol South,Y2022M05,2749,3.416,2647,3.29,0.0088,0.1003,0.0102,0.1045,0.0064,0.0657,0.0081,0.0944,0.9417,-0.0107,0.0233,-0.0102,0.0382,0.0583,374,0.13,0.272,46,12882,21404,2014,805
47900,5,Navy Yard/Capitol South,Y2022M06,2762,3.434,2661,3.309,0.0046,0.1033,0.0053,0.1154,0.0041,0.0681,0.007,0.1019,0.9473,0.0056,0.0159,-0.0004,0.0196,0.0527,363,0.126,0.276,46,12860,21480,2016,804
47900,5,Navy Yard/Capitol South,Y2022M07,2775,3.451,2677,3.329,0.0048,0.0775,0.0059,0.0886,0.0048,0.0582,0.0059,0.0857,0.9451,-0.0022,-0.0049,-0.0022,-0.0001,0.0549,357,0.124,0.274,46,12860,21678,2016,804
47900,5,Navy Yard/Capitol South,Y2022M08,2786,3.48,2691,3.361,0.004,0.0461,0.0051,0.0643,0.008,0.0701,0.0091,0.0954,0.9409,-0.0042,-0.0015,-0.0011,-0.0019,0.0591,351,0.122,0.271,48,13639,21877,2014,801
47900,5,Navy Yard/Capitol South,Y2022M09,2818,3.52,2728,3.407,0.0115,0.0475,0.0138,0.0704,0.0115,0.0626,0.0138,0.0901,0.9415,0.0006,0.0013,0.0006,-0.0035,0.0585,349,0.121,0.258,48,13639,21997,2014,801
47900,5,Navy Yard/Capitol South,Y2022M10,2803,3.501,2718,3.396,-0.0053,0.0357,-0.0034,0.054,-0.0053,0.0456,-0.0034,0.0703,0.9319,-0.0096,-0.0168,-0.0096,-0.0184,0.0681,361,0.123,0.235,48,13639,22118,2014,801
47900,5,Navy Yard/Capitol South,Y2022M11,2777,3.468,2696,3.367,-0.0091,0.0282,-0.0083,0.0489,-0.0089,0.0367,-0.0085,0.0589,0.9323,0.0004,-0.014,0.0004,-0.0134,0.0677,366,0.123,0.223,49,13816,22239,2014,801
47900,5,Navy Yard/Capitol South,Y2022M12,2759,3.438,2676,3.334,-0.0066,0.0268,-0.0074,0.0425,-0.0088,0.0314,-0.0099,0.0495,0.9309,-0.0014,-0.0181,-0.0008,-0.0187,0.0691,356,0.122,0.234,50,13967,22360,2014,803
47900,5,Navy Yard/Capitol South,Y2023M01,2760,3.439,2681,3.34,0.0003,0.021,0.0019,0.0355,0.0003,0.026,0.0019,0.0429,0.9311,0.0002,-0.0274,0.0002,-0.0259,0.0689,347,0.12,0.227,50,13967,22360,2014,803
47900,5,Navy Yard/Capitol South,Y2023M02,2757,3.435,2677,3.336,-0.001,0.0223,-0.0014,0.0327,-0.001,0.0227,-0.0014,0.036,0.9287,-0.0024,-0.0266,-0.0024,-0.0292,0.0713,319,0.114,0.25,50,13967,22404,2014,803
47900,5,Navy Yard/Capitol South,Y2023M03,2754,3.439,2679,3.345,-0.0011,0.0164,0.0005,0.0279,0.0012,0.0186,0.0025,0.0319,0.9292,0.0005,-0.0312,0.0005,-0.0294,0.0708,346,0.122,0.218,50,13970,22448,2014,801
47900,5,Navy Yard/Capitol South,Y2023M04,2755,3.44,2686,3.354,0.0003,0.011,0.0028,0.025,0.0003,0.0133,0.0028,0.0295,0.9278,-0.0014,-0.0246,-0.0014,-0.0212,0.0722,344,0.122,0.2,50,13970,22492,2014,801
47900,5,Navy Yard/Capitol South,Y2023M05,2760,3.451,2686,3.358,0.002,0.0042,0,0.0147,0.0019,0.0083,0.0009,0.0216,0.9348,0.007,-0.0069,0.0073,-0.0063,0.0652,343,0.122,0.216,51,14131,22537,2014,800
47900,5,Navy Yard/Capitol South,Y2023M06,2786,3.482,2713,3.391,0.0092,0.0087,0.0099,0.0194,0.0092,0.0136,0.0099,0.0237,0.9337,-0.0011,-0.0136,-0.0011,-0.0085,0.0663,344,0.121,0.212,51,14131,22582,2014,800
47900,5,Navy Yard/Capitol South,Y2023M07,2811,3.501,2723,3.392,0.0089,0.0128,0.0037,0.0172,0.0008,0.0094,0.0013,0.0203,0.9297,-0.004,-0.0154,-0.0009,-0.0073,0.0703,358,0.122,0.245,52,14914,22627,2015,803
47900,5,Navy Yard/Capitol South,Y2023M08,2825,3.518,2736,3.408,0.005,0.0139,0.0047,0.0168,0.005,0.0057,0.0047,0.0152,0.9338,0.0041,-0.0071,0.0041,-0.0069,0.0662,362,0.123,0.245,52,14914,22740,2015,803
